early_anchor_min,late_anchor_min,fixed_bff_early_p_transport,fixed_bff_late_p_transport,fixed_bff_pair_exceed,fixed_base60_early_p_transport,fixed_base60_late_p_transport,fixed_base60_pair_exceed,fixed_nrgf60_early_p_transport,fixed_nrgf60_late_p_transport,fixed_nrgf60_pair_exceed,fixed_representation_exceedance_count,fixed_primary_pair_exceed,spherical_bff_early_p_transport,spherical_bff_late_p_transport,spherical_bff_pair_exceed,spherical_base60_early_p_transport,spherical_base60_late_p_transport,spherical_base60_pair_exceed,spherical_nrgf60_early_p_transport,spherical_nrgf60_late_p_transport,spherical_nrgf60_pair_exceed,spherical_representation_exceedance_count,spherical_primary_pair_exceed,measured_bff_early_p_transport,measured_bff_late_p_transport,measured_bff_pair_exceed,measured_base60_early_p_transport,measured_base60_late_p_transport,measured_base60_pair_exceed,measured_nrgf60_early_p_transport,measured_nrgf60_late_p_transport,measured_nrgf60_pair_exceed,measured_representation_exceedance_count,measured_primary_pair_exceed
540.0,900.0,0.09560111300778161,0.1502695897045794,False,0.22609920178816312,0.3000246647537588,False,0.24191414426995567,0.29522091511705245,False,0,False,0.06632036992433314,0.16472149936647207,False,0.2356050917385598,0.3200045998008383,False,0.19274100542629255,0.3231036973213015,False,0,False,0.06267852628749689,0.14164555848697447,False,0.17046276938935806,0.3234703019820032,False,0.21641590791687607,0.30338702291105557,False,0,False
570.0,930.0,0.227560689978357,0.15653608443854905,False,0.13487461001215104,0.3787488073162962,False,0.12575301084408666,0.3492088896536133,False,0,False,0.12852709922954358,0.21190868711287494,False,0.15178262209179508,0.3677182076535118,False,0.12978534297784514,0.3876061715606187,False,0,False,0.11580267371341291,0.1801551628978365,False,0.14560394293650822,0.3711132523923696,False,0.09577373398568136,0.3935403446963596,False,0,False
600.0,960.0,0.1410595721904186,0.27537716131073886,False,0.05963748424325165,0.3575709985373704,False,0.05879186811286101,0.3654011471415979,False,0,False,0.10853894800231274,0.38126653134211363,False,0.08265076970941783,0.3827541331139569,False,0.11851308628130851,0.3675631293928197,False,0,False,0.10925397432269374,0.34627699137666346,False,0.1120615575683158,0.37397395386491983,False,0.13250033422524457,0.37154854903697876,False,0,False
630.0,990.0,0.03915400360046784,0.3163118851832274,False,0.022215543255606044,0.3663524354625869,False,0.03431124703779074,0.4063929691697076,False,0,False,0.056618055777217034,0.3551536793532213,False,0.03639005293743881,0.37229909852374465,False,0.07550199461515858,0.37956420769604693,False,0,False,0.03197837793574905,0.354483042473506,False,0.06139452034724884,0.3663524354625869,False,0.08656752032188218,0.37855017794684664,False,0,False
660.0,1020.0,0.13546087623866684,0.421109619756189,False,0.22662777236449994,0.36208576590919483,False,0.2150755256065941,0.36099449084129276,False,0,False,0.030504374575636498,0.380346752358499,False,0.20291961243769885,0.3780729296550427,False,0.14363257588535183,0.36817440513883615,False,0,False,0.04958595749034184,0.35983927974181495,False,0.11930247706832448,0.3626897374466347,False,0.11229844065936917,0.3936902144365141,False,0,False
690.0,1050.0,0.1650393487488143,0.5042847093040234,True,0.1772123115898624,0.31159193934418195,False,0.1529057524552306,0.27398602021908236,False,1,False,0.09706143129942046,0.3611674333129339,False,0.1400861679106581,0.32242165249609306,False,0.09843195601740372,0.2630442723719976,False,0,False,0.08051048008214483,0.3339168164747629,False,0.13432210193983624,0.33429134266909033,False,0.15916669126141877,0.28236509649757136,False,0,False
720.0,1080.0,0.05076370642147621,0.5095099250040658,False,0.09637259252669826,0.3155908513422297,False,0.16733908996827865,0.311220459840919,False,0,False,0.209868720141854,0.4181926705441965,True,0.10850823299772688,0.37690779863230484,False,0.19269233973405633,0.3496106009942764,False,1,False,0.1939211010919254,0.4247319167261753,False,0.11817135996537982,0.4946615455146848,False,0.19811361076448628,0.36158884848470746,False,0,False
750.0,1110.0,0.10403695174400784,0.4241526331077339,False,0.13637623233430174,0.2615954669789869,False,0.19951099000351086,0.3459608444173802,False,0,False,0.15899058219554324,0.6011043071225444,True,0.15971848185972146,0.35527584767250453,False,0.15530256172764198,0.6066327311068022,False,1,False,0.09698915294693922,0.5769385681776992,False,0.1947313187306652,0.424002654256479,True,0.15268351376308975,0.5760834828036033,False,1,False
780.0,1140.0,0.08869360402911229,0.3137331747229043,False,0.1319988931375738,0.11561320490206409,False,0.11592583740908113,0.17144010206134347,False,0,False,0.22595917452221406,0.6449444387559269,True,0.1686949666263559,0.1257209643936883,False,0.15845012695549382,0.2264863409112441,False,1,False,0.23580338209337376,0.6447794169748626,True,0.11139398974852364,0.12552346310860085,False,0.11716540201606424,0.22325994178013697,False,1,False
810.0,1170.0,0.08932010602629761,0.4014039503556719,False,0.10353172982241855,0.19621409014169405,False,0.12455838326265972,0.17007514577174304,False,0,False,0.14817994455515637,0.5033659883123209,True,0.11253272692273585,0.1979563050385254,False,0.17414612580561456,0.17564071626297073,False,1,False,0.13171671907649105,0.4960425389397346,False,0.13125550444950734,0.19757775813463804,False,0.1219918313621791,0.1751435343294283,False,0,False
840.0,1200.0,0.18002300654564843,0.418769764670359,False,0.0664561559723939,0.33896680868477613,False,0.041386224680608354,0.3440238942473348,False,0,False,0.09298939453030768,0.5480473572557505,False,0.07376771022907369,0.2954350183148844,False,0.09479228937163037,0.2084871771207626,False,0,False,0.14090086674571747,0.5591134623971594,False,0.09472094815640945,0.36111985303373595,False,0.05020450319169503,0.22881851922845214,False,0,False
870.0,1230.0,0.18660983999187186,0.30255404092464583,False,0.10465016212491157,0.407702843102716,False,0.07597723204227311,0.381844129078178,False,0,False,0.18464678798009915,0.4332061490621053,True,0.0852191189576778,0.3330028428044729,False,0.08215805770690085,0.3455381694165024,False,1,False,0.1989282602595715,0.4065876205169052,False,0.17500415869961947,0.3364482112905946,False,0.13678274565382764,0.32992562500892986,False,0,False
900.0,1260.0,0.06357513172982085,0.288166157733411,False,0.16848524303277063,0.4455067668488548,False,0.12412512144085958,0.4372745488052856,False,0,False,0.19647520550885603,0.33019786186335487,False,0.15228189977310175,0.4068656246605493,False,0.09346748837527342,0.4807440210099504,False,0,False,0.2078955143326782,0.3648886535392337,True,0.15586167244827007,0.4455067668488548,False,0.11652944530083452,0.4920841097905354,False,1,False
930.0,1290.0,0.034355783055758295,0.4136740658104898,False,0.16064992844094897,0.39020746167586595,False,0.1268238405346292,0.3814756306935839,False,0,False,0.09635182505409425,0.5228854180652431,False,0.19834667502470604,0.3661914510842234,False,0.09506099969336065,0.4342562948134312,False,0,False,0.09214037146898667,0.4997435221913773,False,0.10298207182770212,0.39083989446124057,False,0.08607473920096174,0.4539627076433175,False,0,False
960.0,1320.0,0.022660915661055533,0.44303614428735355,False,0.14468030698930787,0.22930684393762235,False,0.13371875445573683,0.2227039373928536,False,0,False,0.04732829793734492,0.39271891403120973,False,0.10746480574060849,0.24578781899175967,False,0.12242142339272041,0.2335964606949582,False,0,False,0.04893197527804133,0.49649097241764517,False,0.1127444873146415,0.2548100726311175,False,0.08312992140659196,0.2360930925862159,False,0,False
990.0,1350.0,0.06998533320113325,0.43352623115828565,False,0.07968607967949053,0.325218417060283,False,0.12230536531670784,0.31458383108983545,False,0,False,0.020782709978523113,0.34872306714069745,False,0.08946623354575287,0.3255940241464643,False,0.1632854794839824,0.29584599153644825,False,0,False,0.06664420998103553,0.3509636111124176,False,0.130780346357928,0.3345094428303512,False,0.1645111497721265,0.27227187128896657,False,0,False
1020.0,1380.0,0.26655006182035307,0.5106471545497624,True,0.10453996834699927,0.38912907298280164,False,0.09701822068438336,0.3670262083985195,False,1,False,0.0968582616655172,0.23437607754539003,False,0.13758821357927886,0.40210291909650053,False,0.14209354852652445,0.3119096685118751,False,0,False,0.1007284007308212,0.2613297274139248,False,0.2110648264260321,0.4035275658334997,True,0.19229601340769656,0.33036732864665364,False,1,False
1050.0,1410.0,0.26425740384554197,0.6369818095050729,True,0.17262069768578867,0.4147075591080761,False,0.15130354113832464,0.41148377435786376,False,1,False,0.19845495969889218,0.2515620299190911,False,0.19515918178454333,0.4313117300557021,False,0.13395541116075746,0.3608759821446318,False,0,False,0.20621532617271782,0.23143327801519858,False,0.16786189359027406,0.46519850123402384,False,0.19364548175493876,0.3833700346435315,False,0,False
1080.0,1440.0,0.0933747338452694,0.36089757488899943,False,0.12454826425677358,0.25188538767504653,False,0.10382539816340158,0.29457920173121716,False,0,False,0.0948771105414408,0.24924265867048526,False,0.14151054828175896,0.2868272295144695,False,0.1260944208785763,0.4251650618657587,False,0,False,0.20294739075810717,0.2495231450049163,False,0.12730611761851096,0.29971223048354895,False,0.0855385698116521,0.4276109227935858,False,0,False
1110.0,1470.0,0.04617168952820046,0.34945462756236234,False,0.0463856992043306,0.13690741356169298,False,0.0643573178386116,0.17229725414531744,False,0,False,0.07024850928335084,0.2843005745453624,False,0.08887624271004876,0.1597129760334033,False,0.12439727244455231,0.34351422086539074,False,0,False,0.07170014336425634,0.2686396604050853,False,0.087681900119997,0.2619795910240368,False,0.08347796780392112,0.32829708102191846,False,0,False
1140.0,1500.0,0.025667463504657994,0.2685339438873745,False,0.16736776574318313,0.21534920474019792,False,0.10968988803369181,0.24571622512343533,False,0,False,0.08794945465055243,0.26948280850439543,False,0.17314784523902482,0.2874396592966398,False,0.14377937106634578,0.3298135137223721,False,0,False,0.0721879191260805,0.27525437785771556,False,0.13821287859587555,0.23148873934772884,False,0.11284121109274439,0.30215034915007816,False,0,False
1170.0,1530.0,0.026906279119849334,0.11206966253163184,False,0.18746283516609732,0.3073201374274475,False,0.1725160285818731,0.38062035158452334,False,0,False,0.11796674234337094,0.14341365637352615,False,0.2027589321088386,0.31862736330099267,False,0.16872849728886746,0.35163478795525965,False,0,False,0.1033290244597817,0.14614412273919924,False,0.21206820241191351,0.31685867782429394,False,0.16606004756166265,0.37576947297645896,False,0,False
1200.0,1560.0,0.08187258861942373,0.2413554132783659,False,0.14024961425541,0.29806884297312974,False,0.1650946500716719,0.34569569643587295,False,0,False,0.1093569800372755,0.3836313506747661,False,0.15497122477734218,0.30910671920858024,False,0.12153386476951077,0.3507310147850695,False,0,False,0.1375748030490104,0.395335136128842,False,0.14644089740096813,0.3367985196798656,False,0.12245245368102146,0.3512444810179466,False,0,False
1230.0,1590.0,0.2118229391569768,0.5029812949806033,True,0.16350898054862728,0.31158264594877394,False,0.17648434499144022,0.34245560515493223,False,1,False,0.13303670941021725,0.5085755001717156,True,0.14325578074079776,0.3197898860219389,False,0.09321205805252304,0.3300790716995775,False,1,False,0.12394719656813849,0.47211633763139005,False,0.1084343413585436,0.335648972573107,False,0.09721567368680381,0.32371567230564474,False,0,False
1260.0,1620.0,0.14225528532051024,0.40866690160005326,False,0.06477521900915,0.4340417153098608,False,0.063571548802034,0.3987509058821528,False,0,False,0.11736576479753831,0.31084727010460916,False,0.08522779956003018,0.42551314298967113,False,0.09309957507664793,0.36671578323169685,False,0,False,0.08343332828017641,0.30954767897778823,False,0.0908360583823152,0.4279235240018303,False,0.092783827976981,0.3552675517569839,False,0,False
1290.0,1650.0,0.13864297681102325,0.27480793427921435,False,0.06887204129827539,0.3641881576824828,False,0.06804280824411796,0.3917059174398322,False,0,False,0.14996177035285707,0.26945487731441287,False,0.11143748570529831,0.36092966289159084,False,0.12632067274535638,0.42884603751546024,False,0,False,0.13190062876714406,0.279480441408454,False,0.08723070156161443,0.34825315058484463,False,0.11823449331549486,0.4395462772001163,False,0,False
1320.0,1680.0,0.16327320381238242,0.22186835361748064,False,0.19881041494690507,0.22357197944657492,False,0.20185532128030903,0.2632068104469728,False,0,False,0.13402578477410124,0.3433752853224933,False,0.2106319385578294,0.20575652046569048,False,0.14881876661462268,0.34240278662267926,False,0,False,0.16271888223702954,0.40650152249963756,False,0.16994345726251067,0.25165539338647225,False,0.13798291677246288,0.3574383390264583,False,0,False
1350.0,1710.0,0.1330425880481586,0.22326122384373912,False,0.14628440081614374,0.34542712665316166,False,0.14402809437300312,0.3254739274372452,False,0,False,0.2013040620253433,0.39736359312610703,True,0.1458680592641172,0.37480513828814244,False,0.15578783476082664,0.4208017391138309,False,1,False,0.1928827991383522,0.3737714334703193,False,0.11962105175114926,0.4002627461543159,False,0.14906225185719407,0.423354143180204,False,0,False
1380.0,1740.0,0.17703996257619228,0.17003344086804534,False,0.049851792195488596,0.316295881359884,False,0.042226952536754306,0.2820518741653137,False,0,False,0.18142691417643508,0.22964671661738784,False,0.07089297910136959,0.29118868183841096,False,0.06570071906523939,0.2773657642581856,False,0,False,0.1776339615859052,0.2149764508614802,False,0.07305407663841124,0.3041760910716018,False,0.09445936667386708,0.2730173483896364,False,0,False
1410.0,1770.0,0.14259149567027446,0.25661925459854873,False,0.05696949921055543,0.30033055668141856,False,0.041402644512546216,0.2593965223060125,False,0,False,0.1551517937975444,0.14104509065707244,False,0.04242372852942526,0.2744133334130817,False,0.03465803561017495,0.24373129805045796,False,0,False,0.16621584515653676,0.15569027662241164,False,0.04159073431950519,0.2756579520454504,False,0.04327944516893221,0.25073498079714607,False,0,False
1440.0,1800.0,0.15205425079704088,0.1966389929098743,False,0.31695591897582914,0.34970989987697443,False,0.347262045813277,0.3226282712645414,False,0,False,0.16010246861171815,0.11482049073789102,False,0.29451731239664064,0.35933540677698783,True,0.25929240280974003,0.28979382862300956,False,1,False,0.13330920371663038,0.14525307012605684,False,0.12455447445665446,0.349733486730345,False,0.10786030349591587,0.30654706019864264,False,0,False
1470.0,1830.0,0.08858279432036585,0.2349445623488537,False,0.18357413697139138,0.4698611148949562,False,0.22646009969498918,0.4405198909523946,False,0,False,0.10918847710033404,0.23925558039554573,False,0.1922632065223396,0.4530949122712584,False,0.3170936778208562,0.4277825287860465,False,0,False,0.1151940500331017,0.2051692703103732,False,0.2242745530410145,0.4698611148949562,True,0.31014295283773136,0.42782509865346385,False,1,False
1500.0,1860.0,0.1299267679361704,0.13753001061555853,False,0.10619651353518271,0.4007963755323024,False,0.10798190935742635,0.43053411109292916,False,0,False,0.06130538268463313,0.20225611768986448,False,0.13824185465678548,0.4166734519344115,False,0.1990169320402332,0.5373318693707452,True,1,False,0.06116735957680308,0.2244172081256352,False,0.18651663382829275,0.4007963755323024,True,0.24352871449804517,0.5477913552068506,True,2,True
1530.0,1890.0,0.09342127049848672,0.34457568885481343,False,0.06977433291150045,0.38615835750427374,False,0.07789882478114529,0.4062555434517009,False,0,False,0.0684333453287861,0.4387599787110833,False,0.06909293737982072,0.4026621152331935,False,0.08179570417724488,0.43737350091480265,False,0,False,0.06974273244928839,0.41188450023013345,False,0.09443638529933118,0.40409301155204064,False,0.11730908954353536,0.4286040244500341,False,0,False
1560.0,1920.0,0.09254607340893471,0.41815774008131723,False,0.0944868355026672,0.4517062655506785,False,0.08162756118771076,0.46319131817666626,False,0,False,0.061460212196092226,0.5549591452802143,False,0.09916792714698965,0.4388414896735471,False,0.05604376811963456,0.37732066724933666,False,0,False,0.07784254221631816,0.565793716167118,False,0.0986759085080836,0.4449130477703267,False,0.05909026676983957,0.42005661070194605,False,0,False
1590.0,1950.0,0.12154896269180655,0.4108689825814238,False,0.15723447805945573,0.2904630822108617,False,0.1698058523373796,0.2823110191603535,False,0,False,0.09741144025007073,0.39879078268048895,False,0.15635047769740779,0.2860934467139789,False,0.17414219538405581,0.30876807582114996,False,0,False,0.08673350373182322,0.43741038425870016,False,0.13619068057177214,0.39179998260998816,False,0.10344605122490784,0.31950688343267797,False,0,False
1620.0,1980.0,0.11259727612956148,0.2310569262649485,False,0.16803409495132746,0.22458927444098337,False,0.1458840556401368,0.2924935754375435,False,0,False,0.17374617831399214,0.14742868511450857,False,0.16088854969588975,0.19928658266511368,False,0.152112958998749,0.36075743674254457,False,0,False,0.31074613289220077,0.14479078842767387,False,0.10886676666556779,0.19073053019108377,False,0.10571677946554281,0.36162186134230867,False,0,False
1650.0,2010.0,0.07060398678036237,0.23602302769038014,False,0.08708366478090462,0.16477971038486675,False,0.084390763653606,0.2938754264664028,False,0,False,0.15259442581739383,0.2740583659434897,False,0.08800214302087007,0.13064581024474503,False,0.09790533519287878,0.3344587204832011,False,0,False,0.1476488048801129,0.2580891696628332,False,0.06934660863030759,0.14160760430264674,False,0.1367181973408795,0.3276446159947576,False,0,False
1680.0,2040.0,0.025302331532035142,0.3599055930890893,False,0.08904272282530373,0.36858555387786135,False,0.10634867403329865,0.42503055494293274,False,0,False,0.06660838398536031,0.3034738064913749,False,0.08709936554879756,0.43190235546423755,False,0.10803295817189057,0.34981412099734577,False,0,False,0.10217732313861849,0.31513183880927514,False,0.10536558105630019,0.3761349922998788,False,0.15927648651845566,0.3587720306360952,False,0,False
1710.0,2070.0,0.06801187417123272,0.4433344219963349,False,0.09420148565187524,0.39735962980703055,False,0.11851168263842869,0.3907859530516973,False,0,False,0.10444164785260013,0.37059770989376206,False,0.08505550018528477,0.4370898097475192,False,0.1228317178713282,0.37115008548092443,False,0,False,0.04449404814024291,0.44942322075597846,False,0.07862380322849805,0.4540731427532567,False,0.11217039947553253,0.4387335504040961,False,0,False
1740.0,2100.0,0.08457849819703266,0.3227454268262144,False,0.07354694577317704,0.3839295484376325,False,0.08462141494821034,0.3493544364161645,False,0,False,0.15508269286867707,0.4200382902285834,True,0.12895303542006523,0.31290725956936244,False,0.11076029950805368,0.30343113814042577,False,1,False,0.15004914462715424,0.3325854061636975,False,0.11080272362709917,0.28183210573354933,False,0.09627731267116307,0.2986632309931103,False,0,False
1770.0,2130.0,0.0869353078042482,0.12723597645909626,False,0.1766623879323498,0.24476558724372055,False,0.13780983492551085,0.2601571235744592,False,0,False,0.08465839204707337,0.2718666986815751,False,0.19958762630267757,0.23334682099920734,False,0.1079186407692266,0.2997911298037425,False,0,False,0.049422087089149996,0.20846166515920522,False,0.22463856552385303,0.2346721979514212,False,0.07898458591212977,0.29468560832572227,False,0,False
